AX,  0.4149, -0.3637, -1.3956, -1.0707,  0.8617,2016-05-31 09:32:22.704 -07
AM,000139,000207,000116,000135,2016-05-31 09:32:22.705 -07
NZ,-3.24434947,-3.24434947,2016-05-31 09:32:22.912 -07
NS,000001,000000,000003,000000,2016-05-31 09:32:22.920 -07
GS,000046,000055,000067,000057,2016-05-31 09:32:22.923 -07
AS,000062,000077,000051,000041,2016-05-31 09:32:22.928 -07
AX,  0.4412, -0.4289, -1.2455, -1.6731,  0.8972,2016-05-31 09:32:22.931 -07
AM,000141,000198,000122,000136,2016-05-31 09:32:22.934 -07
GS,000066,000065,000063,000047,2016-05-31 09:32:23.081 -07
AS,000063,000096,000041,000055,2016-05-31 09:32:23.102 -07
AX,  0.4433, -0.4199, -1.3025, -1.5574,  0.8560,2016-05-31 09:32:23.104 -07
AM,000140,000200,000119,000139,2016-05-31 09:32:23.107 -07
GS,000054,000075,000054,000061,2016-05-31 09:32:23.302 -07
AS,000051,000092,000049,000055,2016-05-31 09:32:23.307 -07
AX,  0.5171, -0.4259, -1.7080, -1.2629,  0.8879,2016-05-31 09:32:23.310 -07
AM,000135,000204,000121,000137,2016-05-31 09:32:23.313 -07
GS,000077,000065,000072,000061,2016-05-31 09:32:23.501 -07
AS,000064,000116,000053,000045,2016-05-31 09:32:23.507 -07
AX,  0.5318, -0.3913, -1.9487, -0.8058,  0.8957,2016-05-31 09:32:23.510 -07
AM,000132,000211,000120,000134,2016-05-31 09:32:23.513 -07
GS,000062,000066,000059,000061,2016-05-31 09:32:23.702 -07
AS,000068,000093,000045,000049,2016-05-31 09:32:23.707 -07
AX,  0.5432, -0.4040, -1.9537, -0.8942,  0.9009,2016-05-31 09:32:23.710 -07
AM,000132,000210,000121,000135,2016-05-31 09:32:23.713 -07
SP,0.1383,04.930,007.93,000000,2016-05-31 09:32:23.728 -07
NZ,-0.15395260,-0.15395260,2016-05-31 09:32:23.885 -07
NS,000004,000000,000005,000000,2016-05-31 09:32:23.911 -07
GS,000054,000076,000061,000072,2016-05-31 09:32:23.914 -07
AS,000066,000094,000056,000056,2016-05-31 09:32:23.919 -07
AX,  0.5714, -0.4391, -1.9461, -1.1628,  0.8727,2016-05-31 09:32:23.923 -07
AM,000132,000206,000121,000139,2016-05-31 09:32:23.927 -07
GS,000056,000078,000067,000068,2016-05-31 09:32:24.217 -07
AS,000058,000098,000055,000062,2016-05-31 09:32:24.222 -07
AX,  0.6319, -0.4671, -2.1362, -1.2180,  0.8479,2016-05-31 09:32:24.226 -07
AM,000130,000205,000121,000142,2016-05-31 09:32:24.231 -07
GS,000064,000073,000066,000040,2016-05-31 09:32:24.375 -07
AS,000062,000081,000054,000052,2016-05-31 09:32:24.380 -07
AX,  0.5406, -0.4683, -1.6396, -1.6440,  0.8225,2016-05-31 09:32:24.383 -07
AM,000136,000199,000119,000144,2016-05-31 09:32:24.386 -07
